SimID,L,Haploid,monoecious,omega,complete,rho,dmax
1,4,TRUE,TRUE,0,0,0.025,1.5
2,4,TRUE,TRUE,0,0,0.025,1.5
3,4,TRUE,TRUE,0,0,0.025,1.5
4,4,TRUE,TRUE,0,0,0.025,1.5
5,4,TRUE,TRUE,0,0,0.025,1.5
6,4,TRUE,TRUE,0,0,0.025,1.5
7,4,TRUE,TRUE,0,0,0.025,1.5
8,4,TRUE,TRUE,0,0,0.025,1.5
9,4,TRUE,TRUE,0,0,0.025,1.5
10,4,TRUE,TRUE,0,0,0.025,1.5
11,4,TRUE,TRUE,0,0,0.025,1.5
12,4,TRUE,TRUE,0,0,0.025,1.5
13,4,TRUE,TRUE,0,0,0.025,1.5
14,4,TRUE,TRUE,0,0,0.025,1.5
15,4,TRUE,TRUE,0,0,0.025,1.5
16,4,TRUE,TRUE,0,0,0.025,1.5
17,4,TRUE,TRUE,0,0,0.025,1.5
18,4,TRUE,TRUE,0,0,0.025,1.5
19,4,TRUE,TRUE,0,0,0.025,1.5
20,4,TRUE,TRUE,0,0,0.025,1.5
21,4,TRUE,TRUE,0,0,0.025,1.5
22,4,TRUE,TRUE,0,0,0.025,1.5
23,4,TRUE,TRUE,0,0,0.025,1.5
24,4,TRUE,TRUE,0,0,0.025,1.5
25,4,TRUE,TRUE,0,0,0.025,1.5
26,4,TRUE,TRUE,0,0,0.025,1.5
27,4,TRUE,TRUE,0,0,0.025,1.5
28,4,TRUE,TRUE,0,0,0.025,1.5
29,4,TRUE,TRUE,0,0,0.025,1.5
30,4,TRUE,TRUE,0,0,0.025,1.5
31,4,TRUE,TRUE,0,0,0.025,1.5
32,4,TRUE,TRUE,0,0,0.025,1.5
33,4,TRUE,TRUE,0,0,0.025,1.5
34,4,TRUE,TRUE,0,0,0.025,1.5
35,4,TRUE,TRUE,0,0,0.025,1.5
36,4,TRUE,TRUE,0,0,0.025,1.5
37,4,TRUE,TRUE,0,0,0.025,1.5
38,4,TRUE,TRUE,0,0,0.025,1.5
39,4,TRUE,TRUE,0,0,0.025,1.5
40,4,TRUE,TRUE,0,0,0.025,1.5
41,4,TRUE,TRUE,0,0,0.025,1.5
42,4,TRUE,TRUE,0,0,0.025,1.5
43,4,TRUE,TRUE,0,0,0.025,1.5
44,4,TRUE,TRUE,0,0,0.025,1.5
45,4,TRUE,TRUE,0,0,0.025,1.5
46,4,TRUE,TRUE,0,0,0.025,1.5
47,4,TRUE,TRUE,0,0,0.025,1.5
48,4,TRUE,TRUE,0,0,0.025,1.5
49,4,TRUE,TRUE,0,0,0.025,1.5
50,4,TRUE,TRUE,0,0,0.025,1.5
51,4,TRUE,TRUE,0,0,0.025,1.5
52,4,TRUE,TRUE,0,0,0.025,1.5
53,4,TRUE,TRUE,0,0,0.025,1.5
54,4,TRUE,TRUE,0,0,0.025,1.5
55,4,TRUE,TRUE,0,0,0.025,1.5
56,4,TRUE,TRUE,0,0,0.025,1.5
57,4,TRUE,TRUE,0,0,0.025,1.5
58,4,TRUE,TRUE,0,0,0.025,1.5
59,4,TRUE,TRUE,0,0,0.025,1.5
60,4,TRUE,TRUE,0,0,0.025,1.5
61,4,TRUE,TRUE,0,0,0.025,1.5
62,4,TRUE,TRUE,0,0,0.025,1.5
63,4,TRUE,TRUE,0,0,0.025,1.5
64,4,TRUE,TRUE,0,0,0.025,1.5
65,4,TRUE,TRUE,0,0,0.025,1.5
66,4,TRUE,TRUE,0,0,0.025,1.5
67,4,TRUE,TRUE,0,0,0.025,1.5
68,4,TRUE,TRUE,0,0,0.025,1.5
69,4,TRUE,TRUE,0,0,0.025,1.5
70,4,TRUE,TRUE,0,0,0.025,1.5
71,4,TRUE,TRUE,0,0,0.025,1.5
72,4,TRUE,TRUE,0,0,0.025,1.5
73,4,TRUE,TRUE,0,0,0.025,1.5
74,4,TRUE,TRUE,0,0,0.025,1.5
75,4,TRUE,TRUE,0,0,0.025,1.5
76,4,TRUE,TRUE,0,0,0.025,1.5
77,4,TRUE,TRUE,0,0,0.025,1.5
78,4,TRUE,TRUE,0,0,0.025,1.5
79,4,TRUE,TRUE,0,0,0.025,1.5
80,4,TRUE,TRUE,0,0,0.025,1.5
81,4,TRUE,TRUE,0,0,0.025,1.5
82,4,TRUE,TRUE,0,0,0.025,1.5
83,4,TRUE,TRUE,0,0,0.025,1.5
84,4,TRUE,TRUE,0,0,0.025,1.5
85,4,TRUE,TRUE,0,0,0.025,1.5
86,4,TRUE,TRUE,0,0,0.025,1.5
87,4,TRUE,TRUE,0,0,0.025,1.5
88,4,TRUE,TRUE,0,0,0.025,1.5
89,4,TRUE,TRUE,0,0,0.025,1.5
90,4,TRUE,TRUE,0,0,0.025,1.5
91,4,TRUE,TRUE,0,0,0.025,1.5
92,4,TRUE,TRUE,0,0,0.025,1.5
93,4,TRUE,TRUE,0,0,0.025,1.5
94,4,TRUE,TRUE,0,0,0.025,1.5
95,4,TRUE,TRUE,0,0,0.025,1.5
96,4,TRUE,TRUE,0,0,0.025,1.5
97,4,TRUE,TRUE,0,0,0.025,1.5
98,4,TRUE,TRUE,0,0,0.025,1.5
99,4,TRUE,TRUE,0,0,0.025,1.5
100,4,TRUE,TRUE,0,0,0.025,1.5
101,4,FALSE,FALSE,0,0,0.025,1.5
102,4,FALSE,FALSE,0,0,0.025,1.5
103,4,FALSE,FALSE,0,0,0.025,1.5
104,4,FALSE,FALSE,0,0,0.025,1.5
105,4,FALSE,FALSE,0,0,0.025,1.5
106,4,FALSE,FALSE,0,0,0.025,1.5
107,4,FALSE,FALSE,0,0,0.025,1.5
108,4,FALSE,FALSE,0,0,0.025,1.5
109,4,FALSE,FALSE,0,0,0.025,1.5
110,4,FALSE,FALSE,0,0,0.025,1.5
111,4,FALSE,FALSE,0,0,0.025,1.5
112,4,FALSE,FALSE,0,0,0.025,1.5
113,4,FALSE,FALSE,0,0,0.025,1.5
114,4,FALSE,FALSE,0,0,0.025,1.5
115,4,FALSE,FALSE,0,0,0.025,1.5
116,4,FALSE,FALSE,0,0,0.025,1.5
117,4,FALSE,FALSE,0,0,0.025,1.5
118,4,FALSE,FALSE,0,0,0.025,1.5
119,4,FALSE,FALSE,0,0,0.025,1.5
120,4,FALSE,FALSE,0,0,0.025,1.5
121,4,FALSE,FALSE,0,0,0.025,1.5
122,4,FALSE,FALSE,0,0,0.025,1.5
123,4,FALSE,FALSE,0,0,0.025,1.5
124,4,FALSE,FALSE,0,0,0.025,1.5
125,4,FALSE,FALSE,0,0,0.025,1.5
126,4,FALSE,FALSE,0,0,0.025,1.5
127,4,FALSE,FALSE,0,0,0.025,1.5
128,4,FALSE,FALSE,0,0,0.025,1.5
129,4,FALSE,FALSE,0,0,0.025,1.5
130,4,FALSE,FALSE,0,0,0.025,1.5
131,4,FALSE,FALSE,0,0,0.025,1.5
132,4,FALSE,FALSE,0,0,0.025,1.5
133,4,FALSE,FALSE,0,0,0.025,1.5
134,4,FALSE,FALSE,0,0,0.025,1.5
135,4,FALSE,FALSE,0,0,0.025,1.5
136,4,FALSE,FALSE,0,0,0.025,1.5
137,4,FALSE,FALSE,0,0,0.025,1.5
138,4,FALSE,FALSE,0,0,0.025,1.5
139,4,FALSE,FALSE,0,0,0.025,1.5
140,4,FALSE,FALSE,0,0,0.025,1.5
141,4,FALSE,FALSE,0,0,0.025,1.5
142,4,FALSE,FALSE,0,0,0.025,1.5
143,4,FALSE,FALSE,0,0,0.025,1.5
144,4,FALSE,FALSE,0,0,0.025,1.5
145,4,FALSE,FALSE,0,0,0.025,1.5
146,4,FALSE,FALSE,0,0,0.025,1.5
147,4,FALSE,FALSE,0,0,0.025,1.5
148,4,FALSE,FALSE,0,0,0.025,1.5
149,4,FALSE,FALSE,0,0,0.025,1.5
150,4,FALSE,FALSE,0,0,0.025,1.5
151,4,FALSE,FALSE,0,0,0.025,1.5
152,4,FALSE,FALSE,0,0,0.025,1.5
153,4,FALSE,FALSE,0,0,0.025,1.5
154,4,FALSE,FALSE,0,0,0.025,1.5
155,4,FALSE,FALSE,0,0,0.025,1.5
156,4,FALSE,FALSE,0,0,0.025,1.5
157,4,FALSE,FALSE,0,0,0.025,1.5
158,4,FALSE,FALSE,0,0,0.025,1.5
159,4,FALSE,FALSE,0,0,0.025,1.5
160,4,FALSE,FALSE,0,0,0.025,1.5
161,4,FALSE,FALSE,0,0,0.025,1.5
162,4,FALSE,FALSE,0,0,0.025,1.5
163,4,FALSE,FALSE,0,0,0.025,1.5
164,4,FALSE,FALSE,0,0,0.025,1.5
165,4,FALSE,FALSE,0,0,0.025,1.5
166,4,FALSE,FALSE,0,0,0.025,1.5
167,4,FALSE,FALSE,0,0,0.025,1.5
168,4,FALSE,FALSE,0,0,0.025,1.5
169,4,FALSE,FALSE,0,0,0.025,1.5
170,4,FALSE,FALSE,0,0,0.025,1.5
171,4,FALSE,FALSE,0,0,0.025,1.5
172,4,FALSE,FALSE,0,0,0.025,1.5
173,4,FALSE,FALSE,0,0,0.025,1.5
174,4,FALSE,FALSE,0,0,0.025,1.5
175,4,FALSE,FALSE,0,0,0.025,1.5
176,4,FALSE,FALSE,0,0,0.025,1.5
177,4,FALSE,FALSE,0,0,0.025,1.5
178,4,FALSE,FALSE,0,0,0.025,1.5
179,4,FALSE,FALSE,0,0,0.025,1.5
180,4,FALSE,FALSE,0,0,0.025,1.5
181,4,FALSE,FALSE,0,0,0.025,1.5
182,4,FALSE,FALSE,0,0,0.025,1.5
183,4,FALSE,FALSE,0,0,0.025,1.5
184,4,FALSE,FALSE,0,0,0.025,1.5
185,4,FALSE,FALSE,0,0,0.025,1.5
186,4,FALSE,FALSE,0,0,0.025,1.5
187,4,FALSE,FALSE,0,0,0.025,1.5
188,4,FALSE,FALSE,0,0,0.025,1.5
189,4,FALSE,FALSE,0,0,0.025,1.5
190,4,FALSE,FALSE,0,0,0.025,1.5
191,4,FALSE,FALSE,0,0,0.025,1.5
192,4,FALSE,FALSE,0,0,0.025,1.5
193,4,FALSE,FALSE,0,0,0.025,1.5
194,4,FALSE,FALSE,0,0,0.025,1.5
195,4,FALSE,FALSE,0,0,0.025,1.5
196,4,FALSE,FALSE,0,0,0.025,1.5
197,4,FALSE,FALSE,0,0,0.025,1.5
198,4,FALSE,FALSE,0,0,0.025,1.5
199,4,FALSE,FALSE,0,0,0.025,1.5
200,4,FALSE,FALSE,0,0,0.025,1.5
201,4,FALSE,TRUE,0,0,0.025,1.5
202,4,FALSE,TRUE,0,0,0.025,1.5
203,4,FALSE,TRUE,0,0,0.025,1.5
204,4,FALSE,TRUE,0,0,0.025,1.5
205,4,FALSE,TRUE,0,0,0.025,1.5
206,4,FALSE,TRUE,0,0,0.025,1.5
207,4,FALSE,TRUE,0,0,0.025,1.5
208,4,FALSE,TRUE,0,0,0.025,1.5
209,4,FALSE,TRUE,0,0,0.025,1.5
210,4,FALSE,TRUE,0,0,0.025,1.5
211,4,FALSE,TRUE,0,0,0.025,1.5
212,4,FALSE,TRUE,0,0,0.025,1.5
213,4,FALSE,TRUE,0,0,0.025,1.5
214,4,FALSE,TRUE,0,0,0.025,1.5
215,4,FALSE,TRUE,0,0,0.025,1.5
216,4,FALSE,TRUE,0,0,0.025,1.5
217,4,FALSE,TRUE,0,0,0.025,1.5
218,4,FALSE,TRUE,0,0,0.025,1.5
219,4,FALSE,TRUE,0,0,0.025,1.5
220,4,FALSE,TRUE,0,0,0.025,1.5
221,4,FALSE,TRUE,0,0,0.025,1.5
222,4,FALSE,TRUE,0,0,0.025,1.5
223,4,FALSE,TRUE,0,0,0.025,1.5
224,4,FALSE,TRUE,0,0,0.025,1.5
225,4,FALSE,TRUE,0,0,0.025,1.5
226,4,FALSE,TRUE,0,0,0.025,1.5
227,4,FALSE,TRUE,0,0,0.025,1.5
228,4,FALSE,TRUE,0,0,0.025,1.5
229,4,FALSE,TRUE,0,0,0.025,1.5
230,4,FALSE,TRUE,0,0,0.025,1.5
231,4,FALSE,TRUE,0,0,0.025,1.5
232,4,FALSE,TRUE,0,0,0.025,1.5
233,4,FALSE,TRUE,0,0,0.025,1.5
234,4,FALSE,TRUE,0,0,0.025,1.5
235,4,FALSE,TRUE,0,0,0.025,1.5
236,4,FALSE,TRUE,0,0,0.025,1.5
237,4,FALSE,TRUE,0,0,0.025,1.5
238,4,FALSE,TRUE,0,0,0.025,1.5
239,4,FALSE,TRUE,0,0,0.025,1.5
240,4,FALSE,TRUE,0,0,0.025,1.5
241,4,FALSE,TRUE,0,0,0.025,1.5
242,4,FALSE,TRUE,0,0,0.025,1.5
243,4,FALSE,TRUE,0,0,0.025,1.5
244,4,FALSE,TRUE,0,0,0.025,1.5
245,4,FALSE,TRUE,0,0,0.025,1.5
246,4,FALSE,TRUE,0,0,0.025,1.5
247,4,FALSE,TRUE,0,0,0.025,1.5
248,4,FALSE,TRUE,0,0,0.025,1.5
249,4,FALSE,TRUE,0,0,0.025,1.5
250,4,FALSE,TRUE,0,0,0.025,1.5
251,4,FALSE,TRUE,0,0,0.025,1.5
252,4,FALSE,TRUE,0,0,0.025,1.5
253,4,FALSE,TRUE,0,0,0.025,1.5
254,4,FALSE,TRUE,0,0,0.025,1.5
255,4,FALSE,TRUE,0,0,0.025,1.5
256,4,FALSE,TRUE,0,0,0.025,1.5
257,4,FALSE,TRUE,0,0,0.025,1.5
258,4,FALSE,TRUE,0,0,0.025,1.5
259,4,FALSE,TRUE,0,0,0.025,1.5
260,4,FALSE,TRUE,0,0,0.025,1.5
261,4,FALSE,TRUE,0,0,0.025,1.5
262,4,FALSE,TRUE,0,0,0.025,1.5
263,4,FALSE,TRUE,0,0,0.025,1.5
264,4,FALSE,TRUE,0,0,0.025,1.5
265,4,FALSE,TRUE,0,0,0.025,1.5
266,4,FALSE,TRUE,0,0,0.025,1.5
267,4,FALSE,TRUE,0,0,0.025,1.5
268,4,FALSE,TRUE,0,0,0.025,1.5
269,4,FALSE,TRUE,0,0,0.025,1.5
270,4,FALSE,TRUE,0,0,0.025,1.5
271,4,FALSE,TRUE,0,0,0.025,1.5
272,4,FALSE,TRUE,0,0,0.025,1.5
273,4,FALSE,TRUE,0,0,0.025,1.5
274,4,FALSE,TRUE,0,0,0.025,1.5
275,4,FALSE,TRUE,0,0,0.025,1.5
276,4,FALSE,TRUE,0,0,0.025,1.5
277,4,FALSE,TRUE,0,0,0.025,1.5
278,4,FALSE,TRUE,0,0,0.025,1.5
279,4,FALSE,TRUE,0,0,0.025,1.5
280,4,FALSE,TRUE,0,0,0.025,1.5
281,4,FALSE,TRUE,0,0,0.025,1.5
282,4,FALSE,TRUE,0,0,0.025,1.5
283,4,FALSE,TRUE,0,0,0.025,1.5
284,4,FALSE,TRUE,0,0,0.025,1.5
285,4,FALSE,TRUE,0,0,0.025,1.5
286,4,FALSE,TRUE,0,0,0.025,1.5
287,4,FALSE,TRUE,0,0,0.025,1.5
288,4,FALSE,TRUE,0,0,0.025,1.5
289,4,FALSE,TRUE,0,0,0.025,1.5
290,4,FALSE,TRUE,0,0,0.025,1.5
291,4,FALSE,TRUE,0,0,0.025,1.5
292,4,FALSE,TRUE,0,0,0.025,1.5
293,4,FALSE,TRUE,0,0,0.025,1.5
294,4,FALSE,TRUE,0,0,0.025,1.5
295,4,FALSE,TRUE,0,0,0.025,1.5
296,4,FALSE,TRUE,0,0,0.025,1.5
297,4,FALSE,TRUE,0,0,0.025,1.5
298,4,FALSE,TRUE,0,0,0.025,1.5
299,4,FALSE,TRUE,0,0,0.025,1.5
300,4,FALSE,TRUE,0,0,0.025,1.5
301,4,FALSE,TRUE,0.5,0,0.025,1.5
302,4,FALSE,TRUE,0.5,0,0.025,1.5
303,4,FALSE,TRUE,0.5,0,0.025,1.5
304,4,FALSE,TRUE,0.5,0,0.025,1.5
305,4,FALSE,TRUE,0.5,0,0.025,1.5
306,4,FALSE,TRUE,0.5,0,0.025,1.5
307,4,FALSE,TRUE,0.5,0,0.025,1.5
308,4,FALSE,TRUE,0.5,0,0.025,1.5
309,4,FALSE,TRUE,0.5,0,0.025,1.5
310,4,FALSE,TRUE,0.5,0,0.025,1.5
311,4,FALSE,TRUE,0.5,0,0.025,1.5
312,4,FALSE,TRUE,0.5,0,0.025,1.5
313,4,FALSE,TRUE,0.5,0,0.025,1.5
314,4,FALSE,TRUE,0.5,0,0.025,1.5
315,4,FALSE,TRUE,0.5,0,0.025,1.5
316,4,FALSE,TRUE,0.5,0,0.025,1.5
317,4,FALSE,TRUE,0.5,0,0.025,1.5
318,4,FALSE,TRUE,0.5,0,0.025,1.5
319,4,FALSE,TRUE,0.5,0,0.025,1.5
320,4,FALSE,TRUE,0.5,0,0.025,1.5
321,4,FALSE,TRUE,0.5,0,0.025,1.5
322,4,FALSE,TRUE,0.5,0,0.025,1.5
323,4,FALSE,TRUE,0.5,0,0.025,1.5
324,4,FALSE,TRUE,0.5,0,0.025,1.5
325,4,FALSE,TRUE,0.5,0,0.025,1.5
326,4,FALSE,TRUE,0.5,0,0.025,1.5
327,4,FALSE,TRUE,0.5,0,0.025,1.5
328,4,FALSE,TRUE,0.5,0,0.025,1.5
329,4,FALSE,TRUE,0.5,0,0.025,1.5
330,4,FALSE,TRUE,0.5,0,0.025,1.5
331,4,FALSE,TRUE,0.5,0,0.025,1.5
332,4,FALSE,TRUE,0.5,0,0.025,1.5
333,4,FALSE,TRUE,0.5,0,0.025,1.5
334,4,FALSE,TRUE,0.5,0,0.025,1.5
335,4,FALSE,TRUE,0.5,0,0.025,1.5
336,4,FALSE,TRUE,0.5,0,0.025,1.5
337,4,FALSE,TRUE,0.5,0,0.025,1.5
338,4,FALSE,TRUE,0.5,0,0.025,1.5
339,4,FALSE,TRUE,0.5,0,0.025,1.5
340,4,FALSE,TRUE,0.5,0,0.025,1.5
341,4,FALSE,TRUE,0.5,0,0.025,1.5
342,4,FALSE,TRUE,0.5,0,0.025,1.5
343,4,FALSE,TRUE,0.5,0,0.025,1.5
344,4,FALSE,TRUE,0.5,0,0.025,1.5
345,4,FALSE,TRUE,0.5,0,0.025,1.5
346,4,FALSE,TRUE,0.5,0,0.025,1.5
347,4,FALSE,TRUE,0.5,0,0.025,1.5
348,4,FALSE,TRUE,0.5,0,0.025,1.5
349,4,FALSE,TRUE,0.5,0,0.025,1.5
350,4,FALSE,TRUE,0.5,0,0.025,1.5
351,4,FALSE,TRUE,0.5,0,0.025,1.5
352,4,FALSE,TRUE,0.5,0,0.025,1.5
353,4,FALSE,TRUE,0.5,0,0.025,1.5
354,4,FALSE,TRUE,0.5,0,0.025,1.5
355,4,FALSE,TRUE,0.5,0,0.025,1.5
356,4,FALSE,TRUE,0.5,0,0.025,1.5
357,4,FALSE,TRUE,0.5,0,0.025,1.5
358,4,FALSE,TRUE,0.5,0,0.025,1.5
359,4,FALSE,TRUE,0.5,0,0.025,1.5
360,4,FALSE,TRUE,0.5,0,0.025,1.5
361,4,FALSE,TRUE,0.5,0,0.025,1.5
362,4,FALSE,TRUE,0.5,0,0.025,1.5
363,4,FALSE,TRUE,0.5,0,0.025,1.5
364,4,FALSE,TRUE,0.5,0,0.025,1.5
365,4,FALSE,TRUE,0.5,0,0.025,1.5
366,4,FALSE,TRUE,0.5,0,0.025,1.5
367,4,FALSE,TRUE,0.5,0,0.025,1.5
368,4,FALSE,TRUE,0.5,0,0.025,1.5
369,4,FALSE,TRUE,0.5,0,0.025,1.5
370,4,FALSE,TRUE,0.5,0,0.025,1.5
371,4,FALSE,TRUE,0.5,0,0.025,1.5
372,4,FALSE,TRUE,0.5,0,0.025,1.5
373,4,FALSE,TRUE,0.5,0,0.025,1.5
374,4,FALSE,TRUE,0.5,0,0.025,1.5
375,4,FALSE,TRUE,0.5,0,0.025,1.5
376,4,FALSE,TRUE,0.5,0,0.025,1.5
377,4,FALSE,TRUE,0.5,0,0.025,1.5
378,4,FALSE,TRUE,0.5,0,0.025,1.5
379,4,FALSE,TRUE,0.5,0,0.025,1.5
380,4,FALSE,TRUE,0.5,0,0.025,1.5
381,4,FALSE,TRUE,0.5,0,0.025,1.5
382,4,FALSE,TRUE,0.5,0,0.025,1.5
383,4,FALSE,TRUE,0.5,0,0.025,1.5
384,4,FALSE,TRUE,0.5,0,0.025,1.5
385,4,FALSE,TRUE,0.5,0,0.025,1.5
386,4,FALSE,TRUE,0.5,0,0.025,1.5
387,4,FALSE,TRUE,0.5,0,0.025,1.5
388,4,FALSE,TRUE,0.5,0,0.025,1.5
389,4,FALSE,TRUE,0.5,0,0.025,1.5
390,4,FALSE,TRUE,0.5,0,0.025,1.5
391,4,FALSE,TRUE,0.5,0,0.025,1.5
392,4,FALSE,TRUE,0.5,0,0.025,1.5
393,4,FALSE,TRUE,0.5,0,0.025,1.5
394,4,FALSE,TRUE,0.5,0,0.025,1.5
395,4,FALSE,TRUE,0.5,0,0.025,1.5
396,4,FALSE,TRUE,0.5,0,0.025,1.5
397,4,FALSE,TRUE,0.5,0,0.025,1.5
398,4,FALSE,TRUE,0.5,0,0.025,1.5
399,4,FALSE,TRUE,0.5,0,0.025,1.5
400,4,FALSE,TRUE,0.5,0,0.025,1.5
401,4,FALSE,TRUE,1,0,0.025,1.5
402,4,FALSE,TRUE,1,0,0.025,1.5
403,4,FALSE,TRUE,1,0,0.025,1.5
404,4,FALSE,TRUE,1,0,0.025,1.5
405,4,FALSE,TRUE,1,0,0.025,1.5
406,4,FALSE,TRUE,1,0,0.025,1.5
407,4,FALSE,TRUE,1,0,0.025,1.5
408,4,FALSE,TRUE,1,0,0.025,1.5
409,4,FALSE,TRUE,1,0,0.025,1.5
410,4,FALSE,TRUE,1,0,0.025,1.5
411,4,FALSE,TRUE,1,0,0.025,1.5
412,4,FALSE,TRUE,1,0,0.025,1.5
413,4,FALSE,TRUE,1,0,0.025,1.5
414,4,FALSE,TRUE,1,0,0.025,1.5
415,4,FALSE,TRUE,1,0,0.025,1.5
416,4,FALSE,TRUE,1,0,0.025,1.5
417,4,FALSE,TRUE,1,0,0.025,1.5
418,4,FALSE,TRUE,1,0,0.025,1.5
419,4,FALSE,TRUE,1,0,0.025,1.5
420,4,FALSE,TRUE,1,0,0.025,1.5
421,4,FALSE,TRUE,1,0,0.025,1.5
422,4,FALSE,TRUE,1,0,0.025,1.5
423,4,FALSE,TRUE,1,0,0.025,1.5
424,4,FALSE,TRUE,1,0,0.025,1.5
425,4,FALSE,TRUE,1,0,0.025,1.5
426,4,FALSE,TRUE,1,0,0.025,1.5
427,4,FALSE,TRUE,1,0,0.025,1.5
428,4,FALSE,TRUE,1,0,0.025,1.5
429,4,FALSE,TRUE,1,0,0.025,1.5
430,4,FALSE,TRUE,1,0,0.025,1.5
431,4,FALSE,TRUE,1,0,0.025,1.5
432,4,FALSE,TRUE,1,0,0.025,1.5
433,4,FALSE,TRUE,1,0,0.025,1.5
434,4,FALSE,TRUE,1,0,0.025,1.5
435,4,FALSE,TRUE,1,0,0.025,1.5
436,4,FALSE,TRUE,1,0,0.025,1.5
437,4,FALSE,TRUE,1,0,0.025,1.5
438,4,FALSE,TRUE,1,0,0.025,1.5
439,4,FALSE,TRUE,1,0,0.025,1.5
440,4,FALSE,TRUE,1,0,0.025,1.5
441,4,FALSE,TRUE,1,0,0.025,1.5
442,4,FALSE,TRUE,1,0,0.025,1.5
443,4,FALSE,TRUE,1,0,0.025,1.5
444,4,FALSE,TRUE,1,0,0.025,1.5
445,4,FALSE,TRUE,1,0,0.025,1.5
446,4,FALSE,TRUE,1,0,0.025,1.5
447,4,FALSE,TRUE,1,0,0.025,1.5
448,4,FALSE,TRUE,1,0,0.025,1.5
449,4,FALSE,TRUE,1,0,0.025,1.5
450,4,FALSE,TRUE,1,0,0.025,1.5
451,4,FALSE,TRUE,1,0,0.025,1.5
452,4,FALSE,TRUE,1,0,0.025,1.5
453,4,FALSE,TRUE,1,0,0.025,1.5
454,4,FALSE,TRUE,1,0,0.025,1.5
455,4,FALSE,TRUE,1,0,0.025,1.5
456,4,FALSE,TRUE,1,0,0.025,1.5
457,4,FALSE,TRUE,1,0,0.025,1.5
458,4,FALSE,TRUE,1,0,0.025,1.5
459,4,FALSE,TRUE,1,0,0.025,1.5
460,4,FALSE,TRUE,1,0,0.025,1.5
461,4,FALSE,TRUE,1,0,0.025,1.5
462,4,FALSE,TRUE,1,0,0.025,1.5
463,4,FALSE,TRUE,1,0,0.025,1.5
464,4,FALSE,TRUE,1,0,0.025,1.5
465,4,FALSE,TRUE,1,0,0.025,1.5
466,4,FALSE,TRUE,1,0,0.025,1.5
467,4,FALSE,TRUE,1,0,0.025,1.5
468,4,FALSE,TRUE,1,0,0.025,1.5
469,4,FALSE,TRUE,1,0,0.025,1.5
470,4,FALSE,TRUE,1,0,0.025,1.5
471,4,FALSE,TRUE,1,0,0.025,1.5
472,4,FALSE,TRUE,1,0,0.025,1.5
473,4,FALSE,TRUE,1,0,0.025,1.5
474,4,FALSE,TRUE,1,0,0.025,1.5
475,4,FALSE,TRUE,1,0,0.025,1.5
476,4,FALSE,TRUE,1,0,0.025,1.5
477,4,FALSE,TRUE,1,0,0.025,1.5
478,4,FALSE,TRUE,1,0,0.025,1.5
479,4,FALSE,TRUE,1,0,0.025,1.5
480,4,FALSE,TRUE,1,0,0.025,1.5
481,4,FALSE,TRUE,1,0,0.025,1.5
482,4,FALSE,TRUE,1,0,0.025,1.5
483,4,FALSE,TRUE,1,0,0.025,1.5
484,4,FALSE,TRUE,1,0,0.025,1.5
485,4,FALSE,TRUE,1,0,0.025,1.5
486,4,FALSE,TRUE,1,0,0.025,1.5
487,4,FALSE,TRUE,1,0,0.025,1.5
488,4,FALSE,TRUE,1,0,0.025,1.5
489,4,FALSE,TRUE,1,0,0.025,1.5
490,4,FALSE,TRUE,1,0,0.025,1.5
491,4,FALSE,TRUE,1,0,0.025,1.5
492,4,FALSE,TRUE,1,0,0.025,1.5
493,4,FALSE,TRUE,1,0,0.025,1.5
494,4,FALSE,TRUE,1,0,0.025,1.5
495,4,FALSE,TRUE,1,0,0.025,1.5
496,4,FALSE,TRUE,1,0,0.025,1.5
497,4,FALSE,TRUE,1,0,0.025,1.5
498,4,FALSE,TRUE,1,0,0.025,1.5
499,4,FALSE,TRUE,1,0,0.025,1.5
500,4,FALSE,TRUE,1,0,0.025,1.5
501,4,TRUE,TRUE,0,0,0.025,3
502,4,TRUE,TRUE,0,0,0.025,3
503,4,TRUE,TRUE,0,0,0.025,3
504,4,TRUE,TRUE,0,0,0.025,3
505,4,TRUE,TRUE,0,0,0.025,3
506,4,TRUE,TRUE,0,0,0.025,3
507,4,TRUE,TRUE,0,0,0.025,3
508,4,TRUE,TRUE,0,0,0.025,3
509,4,TRUE,TRUE,0,0,0.025,3
510,4,TRUE,TRUE,0,0,0.025,3
511,4,TRUE,TRUE,0,0,0.025,3
512,4,TRUE,TRUE,0,0,0.025,3
513,4,TRUE,TRUE,0,0,0.025,3
514,4,TRUE,TRUE,0,0,0.025,3
515,4,TRUE,TRUE,0,0,0.025,3
516,4,TRUE,TRUE,0,0,0.025,3
517,4,TRUE,TRUE,0,0,0.025,3
518,4,TRUE,TRUE,0,0,0.025,3
519,4,TRUE,TRUE,0,0,0.025,3
520,4,TRUE,TRUE,0,0,0.025,3
521,4,TRUE,TRUE,0,0,0.025,3
522,4,TRUE,TRUE,0,0,0.025,3
523,4,TRUE,TRUE,0,0,0.025,3
524,4,TRUE,TRUE,0,0,0.025,3
525,4,TRUE,TRUE,0,0,0.025,3
526,4,TRUE,TRUE,0,0,0.025,3
527,4,TRUE,TRUE,0,0,0.025,3
528,4,TRUE,TRUE,0,0,0.025,3
529,4,TRUE,TRUE,0,0,0.025,3
530,4,TRUE,TRUE,0,0,0.025,3
531,4,TRUE,TRUE,0,0,0.025,3
532,4,TRUE,TRUE,0,0,0.025,3
