SimID,L,Haploid,monoecious,omega,complete,MeanPhen,GenVar,SummedGenVar
9997,2,FALSE,TRUE,1,1,1.4697277851589,1.42190555859564,2.01856360782058
9998,2,FALSE,TRUE,1,1,1.29607677660565,1.03223522133783,1.49336701918386
9999,2,FALSE,TRUE,1,1,1.07988664279364,1.9917511700116,2.94080533507674
10000,2,FALSE,TRUE,1,1,1.60265719932251,0.739239134459681,0.881952815297429
10001,4,TRUE,TRUE,0,1,1.12047829861,1.77400484064951,2.19547324640801
10002,4,TRUE,TRUE,0,1,1.38850998209569,2.3066157151479,2.26220040023969
10003,4,TRUE,TRUE,0,1,1.38508607929148,3.22446892290107,3.57484468452157
10004,4,TRUE,TRUE,0,1,1.2914483757751,2.11279663562258,0.518891445976139
10005,4,TRUE,TRUE,0,1,1.17529755546558,1.96251362579618,2.45093834405784
10006,4,TRUE,TRUE,0,1,1.46153055496129,10.4704553947836,0.889809946953222
10007,4,TRUE,TRUE,0,1,1.49258262931643,1.92010197304802,0.519637979415672
10008,4,TRUE,TRUE,0,1,1.3164481308193,3.3725269929006,4.10019130845092
10009,4,TRUE,TRUE,0,1,1.49391013729169,1.95866651927126,1.41438848164831
10010,4,TRUE,TRUE,0,1,1.77335607095691,1.03041836269115,1.09463573397861
10011,4,TRUE,TRUE,0,1,1.39112676441459,6.99209966285759,8.28683575987974
10012,4,TRUE,TRUE,0,1,1.42939079427126,2.30936015752607,1.23103560900004
10013,4,TRUE,TRUE,0,1,1.4204608224868,1.51616288933019,1.30936049984993
10014,4,TRUE,TRUE,0,1,1.28209012696753,0.481974539789371,0.301151222559936
10015,4,TRUE,TRUE,0,1,1.45572962116474,3.78033184727655,4.57678506148482
10016,4,TRUE,TRUE,0,1,1.39789252550559,2.15118005334953,1.51587994425614
10017,4,TRUE,TRUE,0,1,1.27388465420068,2.85899955537688,2.59814917206487
10018,4,TRUE,TRUE,0,1,1.53394018320027,1.81434054494366,1.25461282229657
10019,4,TRUE,TRUE,0,1,1.17804984264892,1.86862122608954,0.976930593285595
10020,4,TRUE,TRUE,0,1,1.45318253277114,1.01940227977477,0.748740737172011
10021,4,TRUE,TRUE,0,1,1.35698216227708,5.25259412831005,3.11274264755087
10022,4,TRUE,TRUE,0,1,1.43370762785446,1.57432675795352,1.45957596541013
10023,4,TRUE,TRUE,0,1,1.00174990662945,1.05244452252941,0.630208048915308
10024,4,TRUE,TRUE,0,1,1.31435898100548,1.40740802674386,1.06200148184699
10025,4,TRUE,TRUE,0,1,1.09377481047888,1.12482860310777,0.697667880573754
10026,4,TRUE,TRUE,0,1,1.57479404861576,1.67137789716004,1.42752661146796
10027,4,TRUE,TRUE,0,1,1.06737467731467,1.61124823411381,1.03285129003642
10028,4,TRUE,TRUE,0,1,1.40228566716596,2.39962702020897,3.13031018615879
10029,4,TRUE,TRUE,0,1,1.34810738892398,7.49599118808971,9.86297169510649
10030,4,TRUE,TRUE,0,1,1.37284711888309,1.27090814412023,1.0585579443226
10031,4,TRUE,TRUE,0,1,1.39700544776148,3.68670075792823,1.37457426540995
10032,4,TRUE,TRUE,0,1,1.28750412438228,2.14768978665053,2.13454451007648
10033,4,TRUE,TRUE,0,1,1.45116915061713,1.62193875644737,0.996594282303261
10034,4,TRUE,TRUE,0,1,1.09620118948386,6.50140952133072,9.31633059691334
10035,4,TRUE,TRUE,0,1,1.20743053082523,1.46872888499537,0.522665982301105
10036,4,TRUE,TRUE,0,1,1.34586511928435,1.19083865886206,0.379784800389202
10037,4,TRUE,TRUE,0,1,1.31238944091243,1.44713412273434,0.906909085860858
10038,4,TRUE,TRUE,0,1,1.11930438868053,2.08220012321895,2.1111645882045
10039,4,TRUE,TRUE,0,1,1.35181909822799,1.83117862765295,2.24400977105659
10040,4,TRUE,TRUE,0,1,1.40789051536778,2.59960437244795,2.17094276266161
10041,4,TRUE,TRUE,0,1,1.49029930353881,2.05801411370966,1.85150244798355
10042,4,TRUE,TRUE,0,1,1.19878015778264,0.867121922609734,0.603277034589374
10043,4,TRUE,TRUE,0,1,1.31303766655547,2.95267487575613,2.5107132711908
10044,4,TRUE,TRUE,0,1,1.37099346593474,1.40109212044451,1.12881448942994
10045,4,TRUE,TRUE,0,1,1.37080512659207,1.8876111928514,1.78549475330617
10046,4,TRUE,TRUE,0,1,1.32497712603758,1.02843484194119,1.05236226916536
10047,4,TRUE,TRUE,0,1,1.29038695822012,2.63031827225061,2.59265186175506
10048,4,TRUE,TRUE,0,1,1.48744986527737,1.86326605545289,1.73195554967767
10049,4,TRUE,TRUE,0,1,1.22088371303744,1.82731102953785,1.16082836513807
10050,4,TRUE,TRUE,0,1,1.15969745110252,2.27986333798303,2.61265259451216
10051,4,TRUE,TRUE,0,1,1.20763352384473,1.39925917546314,0.904229950005775
10052,4,TRUE,TRUE,0,1,1.51698198164947,0.925700101402342,0.859460915558881
10053,4,TRUE,TRUE,0,1,1.05221647851386,1.87631275922361,2.14119011766828
10054,4,TRUE,TRUE,0,1,1.38553196863865,2.05227163553452,2.36774059115076
10055,4,TRUE,TRUE,0,1,1.27548873324935,1.33434309970302,1.48454340208869
10056,4,TRUE,TRUE,0,1,1.26243046198871,1.57301879424314,1.09218057583269
10057,4,TRUE,TRUE,0,1,1.44550915705934,2.24896069906116,2.15153287660842
10058,4,TRUE,TRUE,0,1,1.34047044742544,1.95365473343592,1.25199030128684
10059,4,TRUE,TRUE,0,1,1.32300454684918,1.12779145062298,1.02530557384418
10060,4,TRUE,TRUE,0,1,1.53196740155589,1.40294621405781,1.33452699191939
10061,4,TRUE,TRUE,0,1,1.38297334975068,5.14707915467452,2.38567881716648
10062,4,TRUE,TRUE,0,1,1.17189159134938,1.70621126879572,1.77506027795088
10063,4,TRUE,TRUE,0,1,1.25255373997075,1.58929737275872,1.47654960970406
10064,4,TRUE,TRUE,0,1,1.39157678817083,1.59577532346598,1.97283121957573
10065,4,TRUE,TRUE,0,1,1.28980424038718,3.26314101385332,4.05305649047172
10066,4,TRUE,TRUE,0,1,1.27158834699982,2.73945449931891,3.0097692062006
10067,4,TRUE,TRUE,0,1,1.24829826181919,3.43696343749752,4.76434424330901
10068,4,TRUE,TRUE,0,1,1.80640748587913,1.49450685333471,1.89746860766379
10069,4,TRUE,TRUE,0,1,1.26368766435984,0.902836345613534,0.840969564503531
10070,4,TRUE,TRUE,0,1,1.21127517966808,1.37307678840781,0.986595518055828
10071,4,TRUE,TRUE,0,1,1.27509633761928,1.91032227038296,1.51889866396502
10072,4,TRUE,TRUE,0,1,1.14533388299007,2.96834667289477,1.17667731501488
10073,4,TRUE,TRUE,0,1,1.30118616958612,2.17858005590007,2.1346428739669
10074,4,TRUE,TRUE,0,1,1.57962179240947,1.73121960328348,2.30144850407257
10075,4,TRUE,TRUE,0,1,1.19099983987518,1.77363772521488,1.89943114104274
10076,4,TRUE,TRUE,0,1,1.2519967843179,1.63103736322862,0.680126214539381
10077,4,TRUE,TRUE,0,1,1.28345069082374,0.985982604126948,0.757569834295574
10078,4,TRUE,TRUE,0,1,1.50522237416537,2.27603560942421,2.4849391251185
10079,4,TRUE,TRUE,0,1,1.33333076027546,3.20324448935025,1.60390793839447
10080,4,TRUE,TRUE,0,1,1.63005579812874,1.4988202899732,1.58505597503457
10081,4,TRUE,TRUE,0,1,1.2773631512532,0.758863121707898,0.744583181386573
10082,4,TRUE,TRUE,0,1,1.26651538610313,1.62576611855509,1.56572638889683
10083,4,TRUE,TRUE,0,1,1.40454356139108,2.4946839070209,2.11518253401138
10084,4,TRUE,TRUE,0,1,1.39883108145998,1.90379551086267,2.45511298067714
10085,4,TRUE,TRUE,0,1,1.58372808024509,2.55253806728437,2.25045841047874
10086,4,TRUE,TRUE,0,1,1.41972672830325,2.95134720052209,2.86087799059187
10087,4,TRUE,TRUE,0,1,1.43217540386515,3.38955156415614,3.64762999146207
10088,4,TRUE,TRUE,0,1,1.41698817050528,0.686284349247642,0.319545129511722
10089,4,TRUE,TRUE,0,1,1.3268731784977,1.38910469876568,1.04271647412675
10090,4,TRUE,TRUE,0,1,1.42568518774347,2.05608537756065,0.951706989542926
10091,4,TRUE,TRUE,0,1,1.52662864367191,2.65691607347782,3.03617014423041
10092,4,TRUE,TRUE,0,1,1.50984962029051,1.74159045891294,1.12693960883848
10093,4,TRUE,TRUE,0,1,1.21847783244191,0.991709028769301,0.98449147981015
10094,4,TRUE,TRUE,0,1,1.33285052355176,0.944884814205683,0.45530341713511
10095,4,TRUE,TRUE,0,1,1.49063594971947,5.60850956946048,8.00192422153474
10096,4,TRUE,TRUE,0,1,1.28003959095469,1.68582122765644,1.68525334845635
10097,4,TRUE,TRUE,0,1,1.4696226581166,1.34944411734278,0.713822373416608
10098,4,TRUE,TRUE,0,1,1.13835377131709,2.17674587855796,1.93089704641328
10099,4,TRUE,TRUE,0,1,1.25858860418349,0.924159536866043,0.717374186060114
10100,4,TRUE,TRUE,0,1,1.33832937140497,1.25463556377928,1.00999698905726
10101,4,TRUE,TRUE,0,1,1.20657110186852,1.64150289113397,0.851646005276532
10102,4,TRUE,TRUE,0,1,1.37689108895186,1.65231489298622,0.484425113092691
10103,4,TRUE,TRUE,0,1,1.48048422469815,2.5150829860329,0.935232280058702
10104,4,TRUE,TRUE,0,1,1.42675226506583,1.38870939715625,0.701720905447851
10105,4,TRUE,TRUE,0,1,1.12990678567891,0.807438463371668,0.470680347745249
10106,4,TRUE,TRUE,0,1,1.32859824681754,1.00714259702728,1.18445622457402
10107,4,TRUE,TRUE,0,1,1.26520158877119,1.43610144970923,1.20795149475782
10108,4,TRUE,TRUE,0,1,1.08736929988305,2.1329384935452,0.916080924944112
10109,4,TRUE,TRUE,0,1,1.38608921309261,3.08449689015929,3.10744850156287
10110,4,TRUE,TRUE,0,1,1.20285538862684,2.40792981100663,2.33797118726529
10111,4,TRUE,TRUE,0,1,1.67151697655138,1.67152296765494,1.43130896102787
10112,4,TRUE,TRUE,0,1,1.16408623654177,1.8195003933528,1.89803590526212
10113,4,TRUE,TRUE,0,1,1.50224308644065,1.11924235196903,1.17741747398157
10114,4,TRUE,TRUE,0,1,1.55295776310473,2.16647226815154,2.24723655440931
10115,4,TRUE,TRUE,0,1,1.31899439460697,3.92482822473274,1.42050517290403
10116,4,TRUE,TRUE,0,1,1.22899390175642,2.43376057461945,0.574234388663147
10117,4,TRUE,TRUE,0,1,1.53409629553616,1.37378907218509,1.44559091571844
10118,4,TRUE,TRUE,0,1,1.36203964557536,1.46205424335133,1.19461209967857
10119,4,TRUE,TRUE,0,1,1.61763531550726,1.27301451274471,1.29278170560186
10120,4,TRUE,TRUE,0,1,1.75370874751486,1.87899494090292,1.54515112872557
10121,4,TRUE,TRUE,0,1,1.14755745775818,1.72475999141315,0.956562153153272
10122,4,TRUE,TRUE,0,1,1.30178181446824,1.53492917448475,1.07449452962
10123,4,TRUE,TRUE,0,1,1.365755374336,0.752453390286317,0.627318779129351
10124,4,TRUE,TRUE,0,1,1.43378340707273,1.62547485017953,1.41816070326418
10125,4,TRUE,TRUE,0,1,1.47567131709483,3.24988573760955,3.58016465691945
10126,4,TRUE,TRUE,0,1,1.39751158223293,3.48605708868114,2.32911054789865
10127,4,TRUE,TRUE,0,1,1.3650327784017,1.83719697066366,0.801783166968217
10128,4,TRUE,TRUE,0,1,1.37627762488,2.39431325943968,0.843165607978483
10129,4,TRUE,TRUE,0,1,1.32115647665003,1.79380736495096,1.31394383718849
10130,4,TRUE,TRUE,0,1,1.45175277272079,1.36447361848801,1.53841589245704
10131,4,TRUE,TRUE,0,1,1.23351121591002,1.48600350250828,1.01955155763397
10132,4,TRUE,TRUE,0,1,1.4763523908925,1.08159436962775,0.891554282786239
10133,4,TRUE,TRUE,0,1,1.45199855313108,3.84987616528345,1.29874374916249
10134,4,TRUE,TRUE,0,1,1.44104843216726,0.97446865258414,0.822136662730084
10135,4,TRUE,TRUE,0,1,1.12652796596536,1.59528658041704,1.06105699226617
10136,4,TRUE,TRUE,0,1,1.22458669481458,1.72656316390972,1.95868648834707
10137,4,TRUE,TRUE,0,1,1.25678713360933,1.10686867983205,1.21445036560184
10138,4,TRUE,TRUE,0,1,1.5705836279616,1.78760053761932,1.19759419672127
10139,4,TRUE,TRUE,0,1,1.50181156686196,2.01265371722946,1.56735317342976
10140,4,TRUE,TRUE,0,1,1.09239248213887,1.95801680683627,1.95141419023258
10141,4,TRUE,TRUE,0,1,1.62540573899004,3.33893585502328,4.36972301552989
10142,4,TRUE,TRUE,0,1,1.35516730648573,1.58047852122387,0.725785971642266
10143,4,TRUE,TRUE,0,1,1.06871581145538,1.45996278726952,0.823329534677182
10144,4,TRUE,TRUE,0,1,1.13746137829082,1.2604693988895,0.798446271264507
10145,4,TRUE,TRUE,0,1,1.52934581931898,0.618966845085157,0.501059150931027
10146,4,TRUE,TRUE,0,1,1.06897312013657,1.81269645773825,2.05358211757168
10147,4,TRUE,TRUE,0,1,1.44599009443221,1.78272414506784,2.17704765605
10148,4,TRUE,TRUE,0,1,1.48667848602969,1.68057263691558,2.05551120374282
10149,4,TRUE,TRUE,0,1,1.24175123378209,2.5269689564824,2.66370183624208
10150,4,TRUE,TRUE,0,1,1.28491669967736,3.6373374088581,4.70302645684627
10151,4,TRUE,TRUE,0,1,1.17692605647418,2.15441123878805,1.43448762230267
10152,4,TRUE,TRUE,0,1,1.62819485356196,4.06246656955021,5.49530672116478
10153,4,TRUE,TRUE,0,1,1.47715399469671,1.86831946303978,2.19770622410738
10154,4,TRUE,TRUE,0,1,1.17119940874586,2.57876796026653,2.78548764211671
10155,4,TRUE,TRUE,0,1,1.4101183668872,1.32067591967496,1.13671465071621
10156,4,TRUE,TRUE,0,1,1.48355912445833,3.50073900102927,4.13352871177856
10157,4,TRUE,TRUE,0,1,1.27019205482358,3.27326569763686,4.07609175368788
10158,4,TRUE,TRUE,0,1,1.38195411745117,1.66789029438214,1.81720052624147
10159,4,TRUE,TRUE,0,1,1.48055829019773,1.27446290560556,1.11197035100312
10160,4,TRUE,TRUE,0,1,1.25647089415624,2.55147151961284,2.55618287493085
10161,4,TRUE,TRUE,0,1,1.28834787694387,1.97287891026267,1.77757355773171
10162,4,TRUE,TRUE,0,1,1.45633316418267,1.46301236129687,1.43105974022386
10163,4,TRUE,TRUE,0,1,1.24087190282611,2.40888505036997,2.4449359834201
10164,4,TRUE,TRUE,0,1,1.63236577272091,3.14897953554221,3.62104764533509
10165,4,TRUE,TRUE,0,1,1.53128739324522,4.59365959184511,4.19891815654522
10166,4,TRUE,TRUE,0,1,1.23336083514329,0.88120752061824,0.59370673339124
10167,4,TRUE,TRUE,0,1,1.24147581410302,1.98778983770244,1.81768245192233
10168,4,TRUE,TRUE,0,1,1.7452989903644,1.00333817956587,1.15689854286404
10169,4,TRUE,TRUE,0,1,1.6042362405407,1.93045293357204,2.07947983236413
10170,4,TRUE,TRUE,0,1,1.29294149346682,2.30284610781139,2.99497415859054
10171,4,TRUE,TRUE,0,1,1.23913833038749,1.53098943532149,1.67213966118616
10172,4,TRUE,TRUE,0,1,1.59250931092707,2.38646191477655,2.86213446921989
10173,4,TRUE,TRUE,0,1,1.46588289003547,2.35309367527429,2.34662336494447
10174,4,TRUE,TRUE,0,1,1.31355479563651,2.40861499018903,3.29273928361565
10175,4,TRUE,TRUE,0,1,1.29090366197604,2.6725707006486,3.14959722609784
10176,4,TRUE,TRUE,0,1,1.4185010337468,1.82254523434006,0.631972255351769
10177,4,TRUE,TRUE,0,1,1.7255225373582,2.90719807989778,1.22925152333344
10178,4,TRUE,TRUE,0,1,1.30713778783806,2.43231041412545,0.969248387666918
10179,4,TRUE,TRUE,0,1,1.65963110937899,0.781499617570892,0.752520886612797
10180,4,TRUE,TRUE,0,1,1.24659794885525,3.19444624460496,2.97342480807598
10181,4,TRUE,TRUE,0,1,1.41989844118259,2.73954200638965,1.42772913024997
10182,4,TRUE,TRUE,0,1,1.27996693456213,2.95025010209279,2.79359091595575
10183,4,TRUE,TRUE,0,1,1.25673087321403,1.99326338001767,0.914689811431839
10184,4,TRUE,TRUE,0,1,1.40101446436565,2.25542888292234,2.99051942934946
10185,4,TRUE,TRUE,0,1,1.36280677285398,1.08617726540796,0.6855134519903
10186,4,TRUE,TRUE,0,1,1.45684795496481,0.988371266612657,0.958189266807386
10187,4,TRUE,TRUE,0,1,1.46610178388903,2.32584635136919,2.02309094844
10188,4,TRUE,TRUE,0,1,1.18307652471834,2.89193476468411,1.80219667628648
10189,4,TRUE,TRUE,0,1,1.43195411664577,1.28219481722201,0.96426540928822
10190,4,TRUE,TRUE,0,1,1.41476565483681,2.41965533611037,2.88960177626665
10191,4,TRUE,TRUE,0,1,1.55240834588608,4.33163396391311,3.64352438321154
10192,4,TRUE,TRUE,0,1,1.37828139028548,1.61619380216267,1.91401669158173
10193,4,TRUE,TRUE,0,1,1.42738544084014,1.61874141742964,1.02572808062068
10194,4,TRUE,TRUE,0,1,1.33112649261034,2.71716505117675,1.78986177361535
10195,4,TRUE,TRUE,0,1,1.04169813951602,0.784576712777028,0.410680930674027
10196,4,TRUE,TRUE,0,1,1.4048462492644,2.85212231420637,3.65108945405324
10197,4,TRUE,TRUE,0,1,1.48902104531928,2.68231722072766,3.02096762709855
10198,4,TRUE,TRUE,0,1,1.32746565423457,0.974611898847569,0.769157533565082
10199,4,TRUE,TRUE,0,1,1.55519316216366,1.3164388820176,0.871891817837076
10200,4,TRUE,TRUE,0,1,1.26674219053575,1.94710810959658,1.22555694631024
10201,4,TRUE,TRUE,0,1,1.27317087387682,1.91294297274278,1.06200431700501
10202,4,TRUE,TRUE,0,1,1.18828813823436,4.19306632851348,4.43918443774506
10203,4,TRUE,TRUE,0,1,1.32468040166436,2.38803482267025,3.16216695608191
10204,4,TRUE,TRUE,0,1,1.50844834669214,2.52071009242672,1.73382619821004
10205,4,TRUE,TRUE,0,1,1.34348513767298,1.26100555295087,0.694830886094351
10206,4,TRUE,TRUE,0,1,1.42580903679917,0.910598670597872,0.777163136002182
10207,4,TRUE,TRUE,0,1,1.53334342155916,2.59467053600683,1.1734420370605
10208,4,TRUE,TRUE,0,1,1.01874054853344,2.09722533735474,2.54914342785833
10209,4,TRUE,TRUE,0,1,1.54985581132125,1.31430795017171,0.80510319770797
10210,4,TRUE,TRUE,0,1,1.31484112693241,1.15515355287855,0.941205163526097
10211,4,TRUE,TRUE,0,1,1.2915763364053,2.94267197433785,1.83366212406525
10212,4,TRUE,TRUE,0,1,1.4348149921937,2.15555850280738,2.16597658914295
10213,4,TRUE,TRUE,0,1,1.24537835907343,0.853385411049222,0.529958115069683
10214,4,TRUE,TRUE,0,1,1.48676932724941,4.80243495881563,2.97534933655684
10215,4,TRUE,TRUE,0,1,1.4997150575281,1.08965941499876,0.679418069992055
10216,4,TRUE,TRUE,0,1,1.37228930185647,0.621170874345353,0.527872591267311
10217,4,TRUE,TRUE,0,1,1.24207606786915,0.971240619819444,0.765051612909795
10218,4,TRUE,TRUE,0,1,1.31469497397075,2.48799300093209,2.27311329512147
10219,4,TRUE,TRUE,0,1,1.43054586750256,1.14220964253865,0.780210543560853
10220,4,TRUE,TRUE,0,1,1.09562237530605,1.19508708329507,1.14774967518566
10221,4,TRUE,TRUE,0,1,1.5052204500717,2.64455319607469,3.40603414829793
10222,4,TRUE,TRUE,0,1,1.44584438917086,3.43894372213066,0.888807364920044
10223,4,TRUE,TRUE,0,1,1.17235175882019,1.53885781596621,1.02356779543877
10224,4,TRUE,TRUE,0,1,1.39345187443388,1.44231557134692,0.991606809214087
10225,4,TRUE,TRUE,0,1,1.25624941953334,1.869435842983,1.92513473062742
10226,4,TRUE,TRUE,0,1,1.05222970724495,1.27529299178541,1.166013163782
10227,4,TRUE,TRUE,0,1,1.27365901755893,1.83765939339429,2.37506349857315
10228,4,TRUE,TRUE,0,1,1.44723752606206,1.09460165293495,0.966568210023001
10229,4,TRUE,TRUE,0,1,1.24693768731995,4.24050247635452,1.85854324279897
10230,4,TRUE,TRUE,0,1,1.66891758765309,1.85491097692613,1.21274035394014
10231,4,TRUE,TRUE,0,1,1.47313320065171,2.38248905189387,2.02210051692151
10232,4,TRUE,TRUE,0,1,1.3245507086839,2.00403515401262,1.75363622245443
10233,4,TRUE,TRUE,0,1,1.62786249729357,2.27969221821497,1.40340682669982
10234,4,TRUE,TRUE,0,1,1.31633951450083,2.34210283670265,1.87256370156906
10235,4,TRUE,TRUE,0,1,1.2719105737649,0.735339162416225,0.532822580848361
10236,4,TRUE,TRUE,0,1,1.1952875687676,1.08356510914278,0.918314014600993
10237,4,TRUE,TRUE,0,1,1.21713587438051,1.44071048919646,1.5840886825107
10238,4,TRUE,TRUE,0,1,1.1747341674002,2.07261737458674,1.40724342893012
10239,4,TRUE,TRUE,0,1,1.2236673720054,2.8340632686667,3.68741662952802
10240,4,TRUE,TRUE,0,1,1.23589058132243,0.665884429408854,0.487776649889216
10241,4,TRUE,TRUE,0,1,1.29007601606565,6.89245787468417,7.71183431487413
10242,4,TRUE,TRUE,0,1,1.12641309143379,1.1384540282834,1.04057234047998
10243,4,TRUE,TRUE,0,1,1.56230033093448,2.36465998439127,2.48163236281008
10244,4,TRUE,TRUE,0,1,1.43345440954649,4.15897907656766,3.85867097864733
10245,4,TRUE,TRUE,0,1,1.57090431985626,8.59986123224485,5.9728858803843
10246,4,TRUE,TRUE,0,1,1.44328499270873,1.95670079213983,1.62785284212338
10247,4,TRUE,TRUE,0,1,1.19454646609645,1.2964071037745,0.907077389051869
10248,4,TRUE,TRUE,0,1,1.24782198869412,0.658304146809042,0.417932644130325
10249,4,TRUE,TRUE,0,1,1.27263618486378,3.55303707581122,4.01905958242635
10250,4,TRUE,TRUE,0,1,1.19682426030098,1.17889623529207,0.794474261683235
10251,4,TRUE,TRUE,0,1,1.3126087829634,1.05499019173547,0.711979644124839
10252,4,TRUE,TRUE,0,1,1.52477865318298,2.64714195312303,3.3367050443654
10253,4,TRUE,TRUE,0,1,1.18421140112696,2.19476604990259,1.74532755212258
10254,4,TRUE,TRUE,0,1,1.36903666145812,1.46377908999894,1.63125420858734
10255,4,TRUE,TRUE,0,1,1.54371473934089,2.23193224977945,2.11346023935758
10256,4,TRUE,TRUE,0,1,1.43732181748404,2.95471732537247,1.29618890740803
10257,4,TRUE,TRUE,0,1,1.09538969328911,0.879138153511766,0.385221399484876
10258,4,TRUE,TRUE,0,1,1.43003985682045,4.30743697904159,4.2236181789194
10259,4,TRUE,TRUE,0,1,1.18553118542218,0.852493029335547,0.558626398110686
10260,4,TRUE,TRUE,0,1,1.41726635179209,2.29265523339357,1.69739748839764
10261,4,TRUE,TRUE,0,1,1.39920633265168,4.37525261642651,2.15826923576156
10262,4,TRUE,TRUE,0,1,1.32083158597055,1.62544791916884,1.54905352817372
10263,4,TRUE,TRUE,0,1,1.40089093084857,4.60679403965601,5.64878406944643
10264,4,TRUE,TRUE,0,1,1.37566629917792,0.756160287644775,0.547605597526631
10265,4,TRUE,TRUE,0,1,1.74018211593793,2.86424399509037,0.875939982022096
10266,4,TRUE,TRUE,0,1,1.26510977091975,1.60748028088041,1.40222425875465
10267,4,TRUE,TRUE,0,1,1.33141525515387,1.79565961841989,1.8999042633055
10268,4,TRUE,TRUE,0,1,1.0687383346282,1.34041827988446,1.25282194988525
10269,4,TRUE,TRUE,0,1,1.18083220301345,1.80584811760603,1.66321938256967
10270,4,TRUE,TRUE,0,1,1.34283551790924,1.58512270127114,0.880000837864887
10271,4,TRUE,TRUE,0,1,1.46715623021511,3.02028599212041,1.04445315684941
10272,4,TRUE,TRUE,0,1,1.56099537501342,3.32848229091333,3.33018407320377
10273,4,TRUE,TRUE,0,1,1.34178590757094,1.64109394284106,1.61997593195641
10274,4,TRUE,TRUE,0,1,1.41876703663217,1.15956374653364,0.648103452817037
10275,4,TRUE,TRUE,0,1,1.58073135204667,2.05083566574963,1.43834792370652
10276,4,TRUE,TRUE,0,1,1.45492779864827,4.93532433704134,5.59964808145231
10277,4,TRUE,TRUE,0,1,1.46246619269957,1.56785175999035,1.18405969164465
10278,4,TRUE,TRUE,0,1,1.57718734204085,1.41516498523191,1.02656152292222
10279,4,TRUE,TRUE,0,1,1.09659477074096,2.61280261387935,1.95957999430764
10280,4,TRUE,TRUE,0,1,1.70958957493417,1.39546719115885,1.74057386475834
10281,4,TRUE,TRUE,0,1,1.300104993442,2.85006721912422,2.62136525687619
10282,4,TRUE,TRUE,0,1,1.27594164072307,3.6601020177813,4.35772132356228
10283,4,TRUE,TRUE,0,1,1.49027953736287,1.48261260117239,0.627682848555556
10284,4,TRUE,TRUE,0,1,1.28370432643218,3.53791379989684,4.45248268232954
10285,4,TRUE,TRUE,0,1,1.45199714983663,2.6508267286815,2.07634709368944
10286,4,TRUE,TRUE,0,1,1.13225097403829,1.8361528345441,0.945335427344596
10287,4,TRUE,TRUE,0,1,1.33915275769393,2.98908889932922,2.88999543816266
10288,4,TRUE,TRUE,0,1,1.5205367802278,0.93328491998002,0.849463253711956
10289,4,TRUE,TRUE,0,1,1.21602325100173,1.31643395777461,1.10971556700723
10290,4,TRUE,TRUE,0,1,1.46229202380437,3.55312919448046,3.76834129218832
10291,4,TRUE,TRUE,0,1,1.08526459705443,1.25596813099779,0.882958799937433
10292,4,TRUE,TRUE,0,1,1.5148727714249,1.69032178644535,1.53822505754389
10293,4,TRUE,TRUE,0,1,1.70193527463403,1.52065729342514,1.43107907535172
10294,4,TRUE,TRUE,0,1,1.21379759951022,2.52781294131952,2.31575639524648
10295,4,TRUE,TRUE,0,1,1.58786740693656,3.08930007374966,3.21733029520527
10296,4,TRUE,TRUE,0,1,1.42882511441367,1.18597974792698,0.834437253664669
10297,4,TRUE,TRUE,0,1,1.22970666336005,6.28490791021338,4.75373770834243
10298,4,TRUE,TRUE,0,1,1.39248810025404,4.45798020771589,4.23459503102071
10299,4,TRUE,TRUE,0,1,1.7869772450618,1.28521818166914,0.899813755354902
10300,4,TRUE,TRUE,0,1,1.28417185379946,1.29406468562523,1.63978879991727
10301,4,TRUE,TRUE,0,1,1.51496591080734,2.91321486000855,2.84365996944034
10302,4,TRUE,TRUE,0,1,1.38673143092396,1.54297059585983,0.973211873098646
10303,4,TRUE,TRUE,0,1,1.40092930524245,1.75968633447043,1.97667693209899
10304,4,TRUE,TRUE,0,1,1.30746603365798,1.28251463125897,0.664172604822957
10305,4,TRUE,TRUE,0,1,1.62614724298068,1.14417621893927,1.1317849481751
10306,4,TRUE,TRUE,0,1,1.2028317843672,2.72187338128212,1.9825118373731
10307,4,TRUE,TRUE,0,1,1.41716258898959,3.54415809989534,2.08831398387957
10308,4,TRUE,TRUE,0,1,1.37185559831223,2.53379058560708,2.14121262831169
10309,4,TRUE,TRUE,0,1,1.31541723171506,1.53690910127318,1.32503468845756
10310,4,TRUE,TRUE,0,1,1.41845065884554,2.07946744202295,2.74979979915443
10311,4,TRUE,TRUE,0,1,1.45544696576968,2.53089287301197,1.60900197076444
10312,4,TRUE,TRUE,0,1,1.15653166786662,1.36521385862295,1.34782683720414
10313,4,TRUE,TRUE,0,1,1.45023428415356,1.18054203464719,0.97396730327469
10314,4,TRUE,TRUE,0,1,1.52747705858931,0.582833509281687,0.459255757152239
10315,4,TRUE,TRUE,0,1,1.06350499941289,0.845398998680488,0.780121166467041
10316,4,TRUE,TRUE,0,1,1.64833876934751,2.06778262709665,1.29808366598867
10317,4,TRUE,TRUE,0,1,1.31582021344998,1.24772667160201,1.47217158679854
10318,4,TRUE,TRUE,0,1,1.20293680758075,1.52104981819769,1.04380705377428
10319,4,TRUE,TRUE,0,1,1.453394214331,1.54715995438644,1.24322615382382
10320,4,TRUE,TRUE,0,1,1.23013968207233,1.47068882665636,1.32510548446818
